Fleet,Vehicle,Damage reporting date,Damage closing date,Damage category,Damage area,Damage description,Damage code +text,damage number,Priority,Safety issue,action code description,action code text,Komfortgrupp,Verkstadssignatur
F26,F26004,2/22/2019,2019-02-04,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING","Strålkastare vagn A1  Strömställare ""Strålkastare"" felaktig",13201,"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19012790,4,,KONTROLLERAT,Kontroll av kontakter a1,,XTK
F26,F26004,2/27/2019,2019-12-03,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Frontbelysning,Frontbelysning högst upp till höger trasig,"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19013962,4,,UTBYTT,Bytt lampa,,XTK
F26,F26004,2/28/2019,2019-07-03,INREDNING,kaffemaskin avkalkning,Kaffemaskinen ska avkalkas senast 2019-03-08,76 BISTRO,19014418,4,,DUBBLETPOST,,,XTK
F26,F26004,2/28/2019,3/18/2019,INREDNING,kaffemaskin avkalkning,,76 BISTRO,19014415,4,,RENGJORT,Avkallkat.,,XTK
F26,F26004,2019-01-03,2019-12-03,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",glödtråd trasig strålkastare,Vänstra nedre halvljus trasig,"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19014690,4,,DUBBLETPOST,Dubblett,,XTK
F26,F26004,2019-04-03,2019-10-04,ALLMÄN FORDONSINFORMATION,älgkollision,"Fronten skadad vänster sida kopplet  front tätad, måste bytas",00 ÖVERGRIPANDE DEFINITIONER,19015528,4,,FASTSATT,Repkit monterat.,,XTK
F26,F26004,2019-05-03,2019-12-03,INREDNING,Ny spilldunk till kaffemaskin behövs,,76 BISTRO,19015655,4,,UTBYTT,utbytt.,,XTK
F26,F26004,2019-06-03,2019-12-03,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Frontbrlysning,,"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19015999,4,,DUBBLETPOST,Dubblett.,,XTK
F26,F26004,2019-09-03,3/20/2019,VAGN,Älgkrockad 4/3 ej sanerad än,Dags att sanera A1.,11 VAGNSKORG,19016800,4,,DUBBLETPOST,dublettorder,,XTK
F26,F26004,2019-11-03,3/19/2019,INREDNING,Förarstol,Går ej att justera lutningen på förarstolens sits,71 INVÄNDIG UTRUSTNING,19017129,4,,DUBBLETPOST,dublettorder,,XTK
F26,F26004,2019-11-03,3/20/2019,INREDNING,luktar spya i vagn 3,Går inte att avgöra var lukten kommer ifrån men det stinker i utrymmet mellan  M2-toaletten och bort mot A2.,75 VATTEN OCH SANITET,19017173,4,,INSPEKTERAT,Luktat genom hela tåget. Inget hittat,TOALETT,XTK
F26,F26004,2019-12-03,2019-12-03,LÖPVERK,varmgång axel 7 vänster,Samt axel 8 höger sett från A2,20 BOGGIER,19017252,4,,UTBYTT,Bromsbelägg utbytta och bromsskiva kontrollerad utav sidensjö,,XTK
F26,F26004,2019-12-03,2019-02-04,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Tyfon A2,Låter illa.,934 TYFON,19017290,4,,KONTROLLERAT,Kontrollerat u.a. Förmodligen köldrelaterat problem. /CF.,,MUÅ
F26,F26004,3/13/2019,3/21/2019,ENERGIFÖRSÖRJNING,Transformatorolja måste bytas i A2,,3 ENERGIFÖRSÖRJNING,19017564,4,,UTBYTT,Utbytt trafo.olja.,,MUÅ
F26,F26004,3/17/2019,3/18/2019,LÖPVERK,lågt bälgtryck boggie 5.,,"22 UPPHÄNGNING, DÄMPNING, STYRNING AV HJULPAR",19018673,4,,UTBYTT,Trasig vantskruv utbytt.,,XTK
F26,F26004,3/17/2019,3/19/2019,ENERGIFÖRSÖRJNING,strömavtagaren M1 avstängd,,31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19018672,4,,FASTSATT,läckage i slang pantograph,,XTK
F26,F26004,3/17/2019,3/19/2019,CENTRAL STYRNING OCH KOMMUNIKATION,internkommunikation röd i pisen,Uppträdde I samband med multning med fordon 011. Det går inte att kommunicera  via talknappar mellan två tågsätt som multas.,83 INFORMATION OCH KOMMUNIKATIONSSYSTEM,19018666,4,,UPPGRADERAT,"uppdatering av pis systemet, test ok",PIS,XTK
F26,F26004,3/17/2019,3/19/2019,ALLMÄN FORDONSINFORMATION,lampa jordfel lyser i a15 skåpet,Detta uppträdde efter multning med fordon 011. Felet finns inte med i fellistan   i tcms-skärmen.,00 ÖVERGRIPANDE DEFINITIONER,19018667,4,,PROVAD U-A,"kontrollmätt, inget fel konstaterat",,XTK
F26,F26004,3/17/2019,3/19/2019,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",tågpersonal till dörr 1,Tågpersonal till dörr 1 står permanent på fordonets inre infoskyltar. Detta   efter att 004 varit multad med 011. Samma fel finns på 011.,91 DRIFTKOMMUNIKATION,19018664,4,,INSPEKTERAT,"felet orsakats av F26011 vid multning, nu inget fel",,XTK
F26,F26004,3/18/2019,3/18/2019,BROMSSYSTEM,Jorkabel trasig,,53 MAGNETSKENBROMS,19018943,4,,UTBYTT,"Sönderslagen, utbytt",,MUÅ
F26,F26004,3/18/2019,3/18/2019,BROMSSYSTEM,Luftslang trasig boggi 4,,52 TRYCKLUFTBROMS,19018944,4,,UTBYTT,"Trasig efter den har slagit i något, utbytt",,MUÅ
F26,F26004,3/18/2019,3/18/2019,BROMSSYSTEM,Vantskruv trasig,,5 BROMSSYSTEM,19018956,4,,UTBYTT,"Vantskruv krossad av is, utbytt",,MUÅ
F26,F26004,3/18/2019,3/18/2019,INREDNING,Rygglås  fällsits trasig. Vagn A2.,,7 INREDNING,19018967,4,,UTBYTT,trasig borttagen. Ny ditsatt.,,MUÅ
F26,F26004,3/18/2019,3/19/2019,ENERGIFÖRSÖRJNING,krånglande strömavtagare,"Direkt efter Timrå började m1 strömavtagare knastra och brytaren flög, väntade   en stund så att spänningen kom tillbaka, gav sedan försiktigt ge gaspådrag,  vilket resulterade i stora ljussken och knaster från strömavtagaren m1. Tryckte   ur brytaren och tog ned strömavtagaren för att byta till m2, men efter det fick   varken m1 eller m2 upp. Dom kom halvvägs sen ramlade dom ned igen. Provade med   hjälpkomp, samma resultat. Stängde av m1, då fick jag upp m2. Kommer en liten   bit innan spänningen återigen börjar svajja, och brytaren slår ifrån titt som tä  tt. Försöker ta mig fram så försiktigt som möjligt, men då tappade jag båda   mobilerna pga överspänning, fick ingen kontakt med verkstad då det var mellan   19-22 på en söndag. Får ok av Fordonsledare att återställa blockering, och   lyckas då i sakta mak rulla vidare mot Härnösand. Fordonet fortsätter på samma   sätt hela vägen, jag uppfattade det som att strömavtagaren studsade, och strax   före Härnösand, vid bromsning med elbroms, tappades båda mobilerna igen, samma   fel, överspänning. Fick ok att återställa även denna gång och rullade in till Hä  rnösand för overksam multning upp till Umeå.",31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19018680,4,,INSPEKTERAT,läckage i add bypass,,XTK
F26,F26004,3/20/2019,3/20/2019,INREDNING,Kaffe smakar konstigt,Kaffet smaka skit.,7 INREDNING,19019353,4,,JUSTERAD,Skt i bryggenhet och stopp i rör,,MUÅ
F26,F26004,3/21/2019,2019-03-04,BROMSSYSTEM,går ej att få mek broms prov godkänt,Har pratat med tråd och det var ok om byt hytt blir godkända. Tror trots allt  att det ska gå att få det godkänt kom. Att det är endast avsängda bromsar på en   boggie  EPAC 3 utbytt (se call C10619356). Mekprov bör gå igenom när tåget körs ut. /CF.,51 BROMSSTYRNING,19019867,4,,UTBYTT,Bytt e-pack,,XTK
F26,F26004,3/21/2019,2019-09-07,INREDNING,p broms verktyg nya sorten saknas i A1,Beställt med Luther. /CF.,71 INVÄNDIG UTRUSTNING,19019863,4,,UTBYTT,Lagt in ett nytt verktyg,,XTK
F26,F26004,3/22/2019,2019-06-05,LÖPVERK,slag i hjul boggi 1,,23 HJULPAR,19019940,4,,ÖVRIGT  (FRITEXT),Kan ej se några hjulskador,,XTK
F26,F26004,3/31/2019,2019-08-04,ALLMÄN FORDONSINFORMATION,manöverstång saknas,,00 ÖVERGRIPANDE DEFINITIONER,19021883,4,,INGEN ÅTGÄRD,,,XTK
F26,F26004,2019-01-04,2019-03-04,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",ATC ur funktion,"BTM 1 Fel (20011) (19976) (19984) Har provat med många omstarter, men inget hjäl  per. Provat att vippa BTM säkringen i A14 . När skärmen startar lyser NIVÅ  knapparna. ATC knappen är släckt och det står ""ATC ur funktion""  Felsökning indikerade fel på ATC 2 STM, provbytte med lånad STM från F26007 men   ingen skillnad. Körde BTIT så byte BTM är nästa steg, felsökning fortgår......  Verkar fungera efter att vi bytt CAU-antenn, behövs baliskörning.",92 ATP  TÅGSKYDDSSYSTEM,19022255,4,,UTBYTT,Bytt antenn,,XTK
F26,F26004,2019-02-04,Öppen,HJÄLPKRAFTSSYSTEM,Omegabåge A2 M2,Trasiga robotslangar.,63 ELEKTISK HJÄLPKRAFTSFÖRSÖRJNING,19022400,4,,,,,MUÅ
F26,F26004,2019-02-04,2019-02-04,HJÄLPKRAFTSSYSTEM,Stödvire omegabågar.,A1-M1 och M1-M2 av.,63 ELEKTISK HJÄLPKRAFTSFÖRSÖRJNING,19022431,4,,UTBYTT,Bytt ut trasiga virar och monterat en som fattades.,,MUÅ
F26,F26004,2019-02-04,Öppen,HJÄLPKRAFTSSYSTEM,Hartinngkontakter och fäste ETCS skadade.,A2-M2 hankontakter.,63 ELEKTISK HJÄLPKRAFTSFÖRSÖRJNING,19022513,4,,,,,MUÅ
F26,F26004,2019-02-04,2019-06-05,INREDNING,Soffa trasig.,Sprucken söm.,7 INREDNING,19022437,4,,UTBYTT,Sittdyna utbytt.,,MUÅ
F26,F26004,2019-03-04,2019-09-04,INREDNING,Sopihållare plats 109 110  113 114,Saknas  lossliten.,71 INVÄNDIG UTRUSTNING,19022612,4,,FASTSATT,monterat ny.,,XTK
F26,F26004,2019-03-04,6/18/2019,ALLMÄN FORDONSINFORMATION,Förbikoppling Traktion 1000 V,"Aktiverad i A1, uttag borta.  Tågvärmekontakt måste fortfarande förbikopplas trots att Sidensjö har bytt   kontakt. Kablage till gränslägeskontakt måste ses över. /CF.",00 ÖVERGRIPANDE DEFINITIONER,19022615,4,,JUSTERAD,Kablar till pilotstiftet felkopplade,,XTK
F26,F26004,2019-05-04,5/17/2019,VAGN,smutsig ruta efter fågelpåkörning,Övre delen av frontrutan är smutsig med fågelsmet,16 FÖNSTER,19023320,4,,RENGJORT,Tvättad,,XTK
F26,F26004,2019-06-04,2019-09-04,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Strålkastare,Fel på glödtråd/kortslutning (13203),"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19023472,4,,UTBYTT,Mitten tak lampa bytt.,,XTK
F26,F26004,2019-09-04,2019-09-04,ENERGIFÖRSÖRJNING,Kolskenor slitna A2,,3 ENERGIFÖRSÖRJNING,19024359,4,,UTBYTT,Kolskenor utbytt,,MUÅ
F26,F26004,2019-09-04,2019-09-04,BROMSSYSTEM,P broms 9R släpper ej,,5 BROMSSYSTEM,19024436,4,,UTBYTT,P-broms gick att rycka lös. Trasig bälg. Förmodligen rostat ihop. Garantijobb. /CF.,,MUÅ
F26,F26004,2019-09-04,2019-09-04,BROMSSYSTEM,Underkända bromsbelägg,,5 BROMSSYSTEM,19024438,4,,UTBYTT,Underkända belägg utbytta. /CF.,,MUÅ
F26,F26004,2019-09-04,2019-06-05,INREDNING,Innerdörrar vid ytterdörrar 31 32,"Hakar upp sig, därför avstängda.",73 INVÄNDIGA DÖRRAR,19024476,4,,KONTROLLERAT,"Kontrollerat, funkar perfekt.",,XTK
F26,F26004,2019-09-04,6/19/2019,ENERGIFÖRSÖRJNING,Trafoolja varningsnivå A2 felkod 14212,Upptäcktes vid utkörning. Måste vara inloggad med verkstadskod för att se det  aktiva felet. /CF.  Mattias W. lånar hem en trafooljerenare.,3 ENERGIFÖRSÖRJNING,19024456,4,,JUSTERAD,Fyllt på trafoolja och regenererat och tagit oljeprov.,,MUÅ
F26,F26004,4/16/2019,2019-06-05,LÖPVERK,slag i hjul boggi 5,,23 HJULPAR,19026008,4,,ÖVRIGT  (FRITEXT),Kan ej se några hjulskador,,XTK
F26,F26004,4/16/2019,2019-06-05,VAGN,strålkastare A1,Strålkastare höger nedre ur funktion.,12 UTVÄNDIG UTRUSTNING,19025811,4,,UTBYTT,Bytt lampa.,,XTK
F26,F26004,4/18/2019,4/18/2019,INREDNING,Bords ved borta plats. 01.07.16.29.,Bords ved borta plats. 01.07.16.29.,71 INVÄNDIG UTRUSTNING,19026370,4,,UTBYTT,Vred utbytta,,XTK
F26,F26004,4/18/2019,4/18/2019,INREDNING,Kvast hållare trasiga A1,Kvast hållare trasiga A1,71 INVÄNDIG UTRUSTNING,19026371,4,,UTBYTT,Hållare utbytta,,XTK
F26,F26004,4/18/2019,4/18/2019,INREDNING,Armstöd mycket slekiga plats .17.21.26.30.34.42m.66m.71m.72.75m.,Armstöd mycket slekiga plats   .17.21.26.30.34.42m.66m.71m.72.75m.80.87m.93m.105m.116.116m.131.,71 INVÄNDIG UTRUSTNING,19026373,4,,REPARERAT,Armstöd fastsatta,,XTK
F26,F26004,4/18/2019,4/18/2019,INREDNING,Nackkude trasiga plats.43.140.,Nackkude trasiga plats.43.140.,71 INVÄNDIG UTRUSTNING,19026375,4,,REPARERAT,Nackkuddar reparerade,,XTK
F26,F26004,4/18/2019,4/18/2019,INREDNING,Nätfickor trasiga plats.17.18.23.24.55.,Nätfickor trasiga plats.17.18.23.24.55.,71 INVÄNDIG UTRUSTNING,19026374,4,,REPARERAT,Nätfickor reparerade,,XTK
F26,F26004,4/18/2019,4/18/2019,INREDNING,Täck list på luft in tag A2 är borta.,Täck list på luft in tag A2 är borta.,71 INVÄNDIG UTRUSTNING,19026377,4,,REPARERAT,Täcklist reparerad,,XTK
F26,F26004,4/22/2019,Öppen,VAGN,buller från hyttdörr,,13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,19026968,4,,,,,XTK
F26,F26004,4/22/2019,2019-06-05,INREDNING,Knapp hytt,"Intervall vindrutetorkare, plast trasig.",71 INVÄNDIG UTRUSTNING,19026965,4,,FASTSATT,Fastsatt.,,XTK
F26,F26004,4/24/2019,2019-06-05,ENERGIFÖRSÖRJNING,Stationär anslutning aktiverad,"Stationär anslutning indikerar till hela tiden, förbikopplad","32 SKYDDS-,OMKOPPLINGS-, DETEKTERINGSUTRUST. FÖR LINJESPÄNNINGSSYST",19027357,4,,DUBBLETPOST,Dubb,,XTK
F26,F26004,4/30/2019,2019-06-05,INREDNING,rullgardin trasig,Rullgardin har ramlat ned. Bakom bagagehylla vid sätesgrupp 13/14.,71 INVÄNDIG UTRUSTNING,19028946,4,,FASTSATT,Skruvat fast rullgardinen.,,XTK
F26,F26004,2019-01-05,2019-06-05,VAGN,torkare torkar snett och bladet lossnar snart.,,12 UTVÄNDIG UTRUSTNING,19029153,4,,UTBYTT,Bytt ut torkarblad och justerat armen.,,XTK
F26,F26004,2019-06-05,2019-06-05,BROMSSYSTEM,Justering utav bromsrör,,5 BROMSSYSTEM,19030226,4,,JUSTERAD,Efter påkörning så har röret böjts in och ligger nu an imot bromscylinder. Nu justerat,,MUÅ
F26,F26004,2019-06-05,2019-06-05,LÖPVERK,Trasig jordkabel axel 7L,,2 LÖPVERK,19030228,4,,FASTKLÄMD,Monterat ny ändhylsa,,MUÅ
F26,F26004,2019-06-05,2019-06-05,BROMSSYSTEM,Bromsvajer 3r,,5 BROMSSYSTEM,19030241,4,,UTBYTT,Kabel bytt.,,MUÅ
F26,F26004,2019-06-05,2019-06-05,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",jordkabel cau Antenn trasig A2,"Kabeln hänger och skyddet öppet, kabel xponerad.","9 TÅGRADIO, ATP OCH SIGNALUTRUSTNING",19030135,4,,UTBYTT,Jordkabel utbytt.,,MUÅ
F26,F26004,2019-06-05,2019-06-05,VAGN,Front A2 sprucken,,1 VAGN,19030271,4,,JUSTERAD,Tätad med sika.,,MUÅ
F26,F26004,2019-08-05,5/17/2019,INREDNING,nyckel tågvärme saknas i A1,,71 INVÄNDIG UTRUSTNING,19030663,4,,FYLLT PÅ,Ny tågvärmenyckel på plats. /CF.,,XTK
F26,F26004,2019-08-05,5/17/2019,VAGN,indikerar dörrar öppna vid körning genom tunnlar.,"När man kör genom tunnlar blinkar ""ej klart för körning"" 2 - 3 gånger och   indikering ""dörrar öppna"" kommer upp i tcms. Dörrar tycks inte kunna hålla sig   stängda vid tunnelkörning.",13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,19030701,4,,PROVAD U-A,"provat ua,",,XTK
F26,F26004,2019-08-05,2019-06-06,BROMSSYSTEM,trycket sjunker ca 0.1 bar per minut vid täthetsprov.,,52 TRYCKLUFTBROMS,19030667,4,,INSPEKTERAT,Synat underredet utan att hitta något läckage,,XTK
F26,F26004,2019-10-05,2019-10-05,INREDNING,Armstöd slekiga plats. 19m.32.104.109m.,Armstöd slekiga plats. 19m.32.104.109m.,71 INVÄNDIG UTRUSTNING,19031312,4,,REPARERAT,Armstöd reparerade,,XTK
F26,F26004,2019-10-05,2019-10-05,INREDNING,Nätfickor trasiga plats 136.132.124.122.,Nätfickor trasiga plats 136.132.124.122.,71 INVÄNDIG UTRUSTNING,19031310,4,,REPARERAT,Nätfickor reparerade,,XTK
F26,F26004,2019-10-05,2019-10-05,INREDNING,Vik stol trasig vid bistron.,Vik stol trasig vid bistron.,71 INVÄNDIG UTRUSTNING,19031313,4,,REPARERAT,Vikstol reparerad,,XTK
F26,F26004,2019-11-05,5/17/2019,INREDNING,A1  vänster körreglage,Knoppen på vänster körreglage i A1 är ej fastskruvad.,71 INVÄNDIG UTRUSTNING,19031669,4,,FASTSATT,Fastssatt,,XTK
F26,F26004,2019-11-05,5/17/2019,VAGN,externa broms  och p broms indikatorer R2,Externa indikatorer R2 väldigt svårlästa pga skadade synglas.,12 UTVÄNDIG UTRUSTNING,19031668,4,,DUBBLETPOST,Dubblett av call C10436349. /CF.,,XTK
F26,F26004,5/14/2019,5/16/2019,TRAKTIONSUTRUSTNING,Huvudbrytare felaktig A2,Traktionsmodul A2 frånkopplad. Felkod:15440,43 TRAKTION,19032156,4,,DUBBLETPOST,,,XTK
F26,F26004,5/15/2019,5/17/2019,INREDNING,hållare till sopipåsar saknas,1 hållare till sopipåse saknas i M2 (vagn 3) vid sätesgrupp 77-78/81-82,71 INVÄNDIG UTRUSTNING,19032372,4,,FASTSATT,Monterat en ny,,XTK
F26,F26004,5/16/2019,5/17/2019,TRAKTIONSUTRUSTNING,huvudbrytare felaktig  traktionsmodul A2 frånkopplad,,43 TRAKTION,19032476,4,,DUBBLETPOST,Dubblett,,XTK
F26,F26004,5/17/2019,5/17/2019,INREDNING,Ventil inlopp mellantank ej stängd,,75 VATTEN OCH SANITET,19032846,4,,RENGJORT,rengjord,TOALETT,MUÅ
F26,F26004,5/21/2019,6/18/2019,INREDNING,Toalett M1 ur funktion,Går ej att spola. Möjligt stopp pga papper eller nåt.  toa-modul måste bytas. Körde igång in- och utloppsventiler för att se om det släppte utan framgång. WC   modulen bör bytas. Hade ingen hemma. /CF.,75 VATTEN OCH SANITET,19033639,4,,SANERAD,Toa ok nu. Har manuellt kört Lös inloppsventilen,TOALETT,XTK
F26,F26004,5/22/2019,2019-06-06,ENERGIFÖRSÖRJNING,huvudbrytare felaktig  blockerad. TRC A2.,"Även begränsning av traktionsprestanda, en modul ur funktion.",31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19034119,4,,INGEN ÅTGÄRD,Huvudbrytare felaktig pga låg oljenivå i trafo. Se C10651039,,XTK
F26,F26004,5/22/2019,2019-06-06,VAGN,torkaren tar inget nedersta 10cm. bladet felvinklat.,dublett,12 UTVÄNDIG UTRUSTNING,19034116,4,,DUBBLETPOST,dublett,,XTK
F26,F26004,5/22/2019,2019-06-06,INREDNING,toalett ur funktion.,Går ej att spola. Röd diod blinkar bakom spegeln. Tror den hette lucka till   mellantank ej stängd eller liknande.,75 VATTEN OCH SANITET,19034117,4,,DUBBLETPOST,Dubblett av call C10674613. /CF.,TOALETT,XTK
F26,F26004,5/23/2019,2019-06-06,LÖPVERK,Mindre slag boggi 5,,23 HJULPAR,19034318,4,,ÖVRIGT  (FRITEXT),Synat hjul utan att kunna hitta något,,XTK
F26,F26004,5/28/2019,2019-06-06,ENERGIFÖRSÖRJNING,batteriladdning fungerade ej bägge modulerna,Ingen batteriladdning. Löstes med att koppla värmepost. Fick även med verkstaden  hjälp återställa en traktionsmodul.  Kontrollerat båda batteriladdarna och de fungerar ua.,31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19035258,4,,KONTROLLERAT,Kontrollerat- Inget fel funnet.,,XTK
F26,F26004,5/28/2019,6/17/2019,ENERGIFÖRSÖRJNING,"vägguttag i fordonet fungerar ej i läge ""0""","Vägguttag fungerar i aktivt läge. Inte i 0-läge. Städmodeknapparna I bägge   hytterna verkar heller inte fungera.  Kontrollerat alla vägguttag fungerar både i avaktiverat och aktiveratläge.  Städmodeläget fungerar i båda hytterna, man måste ha hytten avaktiverad för att   aktivera städmodläget.  Allting är testat med extern matning  400V inkopplat..",31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19035259,4,,KONTROLLERAT,Kontrollerat- Inget fel funnet.,,XTK
F26,F26004,5/28/2019,6/18/2019,ALLMÄN FORDONSINFORMATION,fotsteg avstängt dörr 32 nr 5919 DRS M 2,,00 ÖVERGRIPANDE DEFINITIONER,19035264,4,,JUSTERAD,"fäste snett, riktat test ok",,XTK
F26,F26004,2019-03-06,2019-06-06,INREDNING,Kaffemaskinen läcker vatten från spillbrickan.,,76 BISTRO,19036311,4,,RENGJORT,"Rengjort avrinningslang, gjort rent kaffemaskin och dunk",,XTK
F26,F26004,2019-05-06,2019-05-06,INREDNING,Förarstol A2 trasig sits och ryggstöd,Förarstol A2 trasig sits och ryggstöd,713 FÖRARSTOL,19036944,4,,UTBYTT,Bytt ut stolen,,MUÅ
F26,F26004,2019-05-06,2019-06-06,VAGN,Torkarblad M2 bör bytas,Torkarblad M2 bör bytas  Bytt torkarblad i A2,165 FRONTRUTETORKARE OCH SPOLARE,19036941,4,,UTBYTT,Bytt torkarblad i A2,,MUÅ
F26,F26004,2019-06-06,2019-06-06,BROMSSYSTEM,Byte bromsbelägg,,52 TRYCKLUFTBROMS,19037381,4,,UTBYTT,Utbytt och justerade,,MUÅ
F26,F26004,2019-06-06,2019-06-06,INREDNING,Utgångna Brandsläckare i hela tåget,Bytt ut alla 6 brandsläckare i tåget.,7 INREDNING,19037419,4,,UTBYTT,Bytt ut alla 6 brandsläckare i tåget.,,MUÅ
F26,F26004,2019-09-06,6/17/2019,TRAKTIONSUTRUSTNING,en modul,Huvudbrytare felaktig - traktionsmodul A2 frånkopplad. Nr:15440 Begränsning av   traktionsprestanda orsakat av fel eller överbelastning. Nr: 15429,43 TRAKTION,19037912,4,,DUBBLETPOST,pga C10651039,,XTK
F26,F26004,2019-11-06,6/17/2019,INREDNING,Kaffemaskinen krånglar med att den vill ha bönor hela tiden.,Kaffemaskinen är utbytt mot en ny.,76 BISTRO,19038477,4,,UTBYTT,Kaffemaskinen är utbytt mot en ny.(Dublett),,XTK
F26,F26004,2019-11-06,6/18/2019,INREDNING,Vattenläckage från kaffemaskinen   kommer under spillbrickan,,76 BISTRO,19038504,4,,UTBYTT,Kaffemaskin utbytt,,XTK
F26,F26004,6/13/2019,6/17/2019,INREDNING,Förarstol,Höger armstöd på förarstolen är trasig,71 INVÄNDIG UTRUSTNING,19038950,4,,UTBYTT,Förarstol utbytt,,XTK
F26,F26004,6/15/2019,6/18/2019,ALLMÄN FORDONSINFORMATION,Klotter M1. Måste skett i natt.,Klotter. Målat över tagg 7427,00 ÖVERGRIPANDE DEFINITIONER,19039507,4,,SANERAD,Sanerad,,XTK
F26,F26004,6/17/2019,6/25/2019,TRAKTIONSUTRUSTNING,Trasig vxllådsgivare axel 3,"Blivit skada vid någon påkörning, Istortsett av.",432 VÄXELLÅDA,19039787,4,,UTBYTT,Skada vid påkörning.,,MUÅ
F26,F26004,6/20/2019,2019-10-07,INREDNING,Toalett M1 ur funktion,Inlopp till mellantank ej stängt,75 VATTEN OCH SANITET,19040424,4,,UTBYTT,Bytt båda slidventilerna,TOALETT,XTK
F26,F26004,2019-04-07,7/18/2019,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",strålkastare trasig,Strålkastare vänster nedre A1 trasig,"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19043305,4,,UTBYTT,Bytt ut trasig lampa,,XTK
F26,F26004,2019-09-07,2019-09-07,BROMSSYSTEM,Byte bromsbelägg axel 1 8 10,,5 BROMSSYSTEM,19044076,4,,UTBYTT,Bromsbelägg utbytta,,MUÅ
F26,F26004,2019-12-07,10/23/2019,BROMSSYSTEM,indikerar slirning,Indikerar slirning vid bromsning. I alla hastigheter verkar det som. Men det mär  ks inte av på något sätt annars.,51 BROMSSTYRNING,19044716,4,,KONTROLLERAT,Kontrollerat WSP boggi 5 u.a. /CF.,,XTK
F26,F26004,7/13/2019,7/18/2019,VAGN,spolarvätskepump,Sprutar inte spolarvätska som den ska. Har provat fimpa säkringen till pumpen  utan framgång. Tomt i tanken? Eller fel på pumpen?,16 FÖNSTER,19044858,4,,UTBYTT,Bytt ut pump,,XTK
F26,F26004,7/14/2019,7/17/2019,LÖPVERK,Påkörning av stor sten vänster sida.,"Tåg: 7430 Datum: 14/7, kl 10:18 Fordon: 62004 Hytt: A1, vänster sida Hastighet:   90km/h Plats: Sprängsviken, km 451 Körde på en stor sten som låg till vänster om  spåret. Såg ut att ramlat ner från en mindre klippa. Skrapmärken på boggie 1 vän  ster sida.",21 RAM OCH TILLBEHÖR,19044990,4,,INSPEKTERAT,"Boggi/ hela fordonet avsynat, inga andra skador än kosmetiskt vänster sida boggi 1",,XTK
F26,F26004,7/15/2019,7/18/2019,VAGN,slut spolarvätska A2 och mycket smutsig framruta,,16 FÖNSTER,19045097,4,,DUBBLETPOST,Dubblett,,XTK
F26,F26004,7/15/2019,8/20/2019,LÖPVERK,HJULSKADA EJ SVARVBAR,"HJULAXELBYTE A2, GÄLLER FÖLJANDE AXLAR: T-0085, T-0096, T-0121 SAMT T-0060.",2 LÖPVERK,19051842,4,,UTBYTT,,,MUÅ
